
Nnodes = 40;
start = 1;
C = [[ 0.        ,  2.58545666,  1.8005199 ,  2.52832316,  2.59728819,
         0.83291581,  2.06759802,  2.61616982, 16.08108134, 13.28732665,
        14.70851976, 15.32848573, 13.874634  , 14.18045563, 15.26053926,
        14.59529801,  7.84621642,  9.82204077,  7.98707833,  8.52554168,
         9.02056936,  9.34489505,  9.83780153, 10.29121766, 20.66603797,
        20.74221148, 21.72919022, 17.54801361, 17.85619108, 19.910832  ,
        20.57956657, 18.6745671 ,  9.02020683,  7.54683777,  7.46362184,
         7.31509437,  6.54394575,  8.51735397,  6.0018742 ,  7.77194292],
       [ 2.58545666,  0.        ,  0.97287847,  4.27737337,  3.83119796,
         2.43000534,  0.60294588,  4.12452981, 15.61155578, 12.68836554,
        14.1815689 , 14.79124319, 13.69356708, 13.34890052, 14.65739658,
        14.32833984,  5.91973197,  7.62454038,  6.06929355,  6.60707594,
         6.55747896,  7.30039727,  7.79187101,  7.86552072, 21.06527025,
        20.75803146, 21.70298712, 17.79062121, 17.85554511, 20.32405884,
        20.93982405, 18.60382659,  6.90957422,  5.77667904,  5.08827516,
         4.97517632,  4.29321563,  6.73169359,  4.10519716,  5.48388783],
       [ 1.8005199 ,  0.97287847,  0.        ,  3.91711512,  3.64478996,
         1.48385343,  0.37095329,  3.85085722, 16.19024743, 13.29688767,
        14.77357073, 15.3882883 , 14.17462759, 14.02845358, 15.27395376,
        14.83946433,  6.84021558,  8.59033992,  6.98880989,  7.5291562 ,
         7.52128387,  8.24652748,  8.73930911,  8.83371477, 21.36797574,
        21.19249696, 22.15297515, 18.14176727, 18.289671  , 20.62044482,
        21.25616205, 19.06284764,  7.86435967,  6.66285546,  6.06107658,
         5.94771571,  5.25866343,  7.62717646,  5.00546947,  6.45449156],
       [ 2.52832316,  4.27737337,  3.91711512,  0.        ,  0.8134041 ,
         3.360055  ,  4.0101416 ,  0.39592697, 14.19177478, 11.54739066,
        12.88343494, 13.49946588, 11.83160759, 12.60415305, 13.48117249,
        12.5942513 ,  7.74685386,  9.96832545,  7.86371167,  8.35757478,
         9.72240669,  9.2887696 ,  9.75438349, 10.84833404, 18.28081519,
        18.51945744, 19.52193058, 15.23968655, 15.66163945, 17.52347033,
        18.20872424, 16.51044135,  9.0799755 ,  7.28559193,  8.06864754,
         7.86712527,  7.02431986,  8.18430359,  6.09220979,  8.1982296 ],
       [ 2.59728819,  3.83119796,  3.64478996,  0.8134041 ,  0.        ,
         3.40956878,  3.66535288,  0.43615374, 13.67596274, 10.97050338,
        12.34022525, 12.9588672 , 11.38141099, 11.97829071, 12.92224121,
        12.12486689,  6.93453884,  9.16030423,  7.05092274,  7.54420941,
         8.95789581,  8.47604651,  8.94118694, 10.06503276, 18.0687501 ,
        18.17790484, 19.1708224 , 14.95866762, 15.30049512, 17.31356408,
        17.98262198, 16.13131453,  8.27006942,  6.47220776,  7.30169947,
         7.09560191,  6.25106252,  7.37226167,  5.29239017,  7.41263905],
       [ 0.83291581,  2.43000534,  1.48385343,  3.360055  ,  3.40956878,
         0.        ,  1.8356514 ,  3.44659727, 16.76988558, 13.9454031 ,
        15.38400118, 16.00343736, 14.60619985, 14.79292269, 15.92283679,
        15.31518994,  8.1027804 ,  9.96589411,  8.24814548,  8.79007127,
         8.9863258 ,  9.56091811, 10.05530324, 10.28980206, 21.47291357,
        21.51012841, 22.49266409, 18.33840257, 18.61920698, 20.71839341,
        21.38317558, 19.42938572,  9.20440329,  7.85929337,  7.49485325,
         7.36872537,  6.64421006,  8.83218596,  6.25010279,  7.85847848],
       [ 2.06759802,  0.60294588,  0.37095329,  4.0101416 ,  3.66535288,
         1.8356514 ,  0.        ,  3.90804566, 15.94814038, 13.04327493,
        14.52631496, 15.13943785, 13.9667594 , 13.7502503 , 15.01817332,
        14.62105794,  6.48119778,  8.21997929,  6.6301033 ,  7.16983716,
         7.15705413,  7.88068945,  8.37316763,  8.46716649, 21.22747643,
        21.0035559 , 21.95855904, 17.98257992, 18.10018141, 20.48211203,
        21.11059796, 18.8645064 ,  7.49632412,  6.31380327,  5.69108855,
         5.57699425,  4.88827688,  7.27568327,  4.65141348,  6.08354252],
       [ 2.61616982,  4.12452981,  3.85085722,  0.39592697,  0.43615374,
         3.44659727,  3.90804566,  0.        , 13.87587424, 11.20845699,
        12.5570111 , 13.1741601 , 11.54024443, 12.24867662, 13.1491673 ,
        12.29567132,  7.3662421 ,  9.59505915,  7.48176139,  7.97279687,
         9.38863067,  8.90694967,  9.37073077, 10.49979885, 18.09144035,
        18.27424353, 19.27289679, 15.01939387, 15.40758369, 17.33486901,
        18.0131363 , 16.24916137,  8.70394672,  6.89941941,  7.73287929,
         7.52785477,  6.68361471,  7.79423382,  5.72853763,  7.84766435],
       [16.08108134, 15.61155578, 16.19024743, 14.19177478, 13.67596274,
        16.76988558, 15.94814038, 13.87587424,  0.        ,  2.96201168,
         1.44731428,  0.8904044 ,  2.65469114,  2.98823154,  1.20587608,
         1.83475348, 11.24963254, 11.88546424, 11.1451842 , 10.88289685,
        13.95585859, 11.13241088, 10.99209613, 13.64150383,  7.91563829,
         5.98711011,  6.69561002,  4.96250191,  3.66681536,  7.45002227,
         7.62636851,  3.86629118, 11.57381433, 10.89845842, 13.42027128,
        13.25021442, 13.07142015, 10.37538185, 12.23897757, 12.85590804],
       [13.28732665, 12.68836554, 13.29688767, 11.54739066, 10.97050338,
        13.9454031 , 13.04327493, 11.20845699,  2.96201168,  0.        ,
         1.51470098,  2.10844327,  2.32927459,  1.47466679,  1.97933006,
         2.31896998,  8.33703312,  9.15603851,  8.23899825,  8.00972097,
        11.14686056,  8.34276782,  8.25595266, 10.94871491, 10.14332644,
         8.72092771,  9.52220698,  6.81942356,  6.03778726,  9.55221581,
         9.8974043 ,  6.51393835,  8.75929286,  7.9613489 , 10.51460447,
        10.33662153, 10.12736129,  7.48604564,  9.27804961,  9.9631151 ],
       [14.70851976, 14.1815689 , 14.77357073, 12.88343494, 12.34022525,
        15.38400118, 14.52631496, 12.5570111 ,  1.44731428,  1.51470098,
         0.        ,  0.62000355,  2.01788085,  1.85204583,  0.68049646,
         1.47087509,  9.82236005, 10.53522944,  9.72050176,  9.47160569,
        12.57381761,  9.75587141,  9.63760982, 12.30934796,  8.95261937,
         7.30158795,  8.06530229,  5.75715608,  4.7443645 ,  8.41440404,
         8.68565856,  5.11812593, 10.18741832,  9.46108101, 11.99660536,
        11.82314454, 11.6314908 ,  8.95715287, 10.79205906, 11.43750228],
       [15.32848573, 14.79124319, 15.3882883 , 13.49946588, 12.9588672 ,
        16.00343736, 15.13943785, 13.1741601 ,  0.8904044 ,  2.10844327,
         0.62000355,  0.        ,  2.37851824,  2.13958297,  0.40501885,
         1.67309635, 10.362722  , 11.00037323, 10.25752719,  9.9929983 ,
        13.06641911, 10.24334771, 10.10610685, 12.76037827,  8.66819305,
         6.85539882,  7.58020228,  5.58041286,  4.42445911,  8.1660821 ,
         8.3890446 ,  4.70677128, 10.68390441, 10.01641142, 12.53217453,
        12.36305877, 12.19108134,  9.48640923, 11.37141575, 11.96679379],
       [13.874634  , 13.69356708, 14.17462759, 11.83160759, 11.38141099,
        14.60619985, 13.9667594 , 11.54024443,  2.65469114,  2.32927459,
         2.01788085,  2.37851824,  0.        ,  3.53462085,  2.64871856,
         0.82753041, 10.08078811, 11.18968408, 10.00323394,  9.85716544,
        13.0611926 , 10.3190899 , 10.29494218, 12.99877236,  8.05930502,
         7.10424886,  8.02150563,  4.66257239,  4.22994043,  7.41835553,
         7.84223348,  4.91882203, 10.69516644,  9.62343229, 12.24483991,
        12.04568123, 11.71700931,  9.30855267, 10.72598116, 11.73474236],
       [14.18045563, 13.34890052, 14.02845358, 12.60415305, 11.97829071,
        14.79292269, 13.7502503 , 12.24867662,  2.98823154,  1.47466679,
         1.85204583,  2.13958297,  3.53462085,  0.        ,  1.78252229,
         3.23007994,  8.49596855,  8.94402074,  8.37950591,  8.06587188,
        11.0536577 ,  8.23003865,  8.0581323 , 10.68024436, 10.78283776,
         8.97496899,  9.66448451,  7.60919825,  6.55138587, 10.25772155,
        10.50972447,  6.84357019,  8.68792832,  8.21358414, 10.63522136,
        10.48195219, 10.39022492,  7.58810696,  9.68244599, 10.05216185],
       [15.26053926, 14.65739658, 15.27395376, 13.48117249, 12.92224121,
        15.92283679, 15.01817332, 13.1491673 ,  1.20587608,  1.97933006,
         0.68049646,  0.40501885,  2.64871856,  1.78252229,  0.        ,
         2.00322993, 10.1167157 , 10.69282521, 10.00819068,  9.72896679,
        12.77644883,  9.95163613,  9.80146484, 12.44305461,  9.05873993,
         7.19296506,  7.89362665,  5.98462413,  4.81149323,  8.56287986,
         8.77726107,  5.06477491, 10.39852114,  9.78742105, 12.27954844,
        12.11497421, 11.96541087,  9.23023732, 11.173882  , 11.70841367],
       [14.59529801, 14.32833984, 14.83946433, 12.5942513 , 12.12486689,
        15.31518994, 14.62105794, 12.29567132,  1.83475348,  2.31896998,
         1.47087509,  1.67309635,  0.82753041,  3.23007994,  2.00322993,
         0.        , 10.4696305 , 11.43416568, 10.38305033, 10.19895073,
        13.37671795, 10.59590251, 10.5346477 , 13.23496397,  7.82823644,
         6.58492464,  7.45898514,  4.50346649,  3.78698992,  7.23325621,
         7.58659412,  4.37240514, 10.9949327 , 10.04371904, 12.64554984,
        12.45480092, 12.17209644,  9.66000468, 11.22734818, 12.11634007],
       [ 7.84621642,  5.91973197,  6.84021558,  7.74685386,  6.93453884,
         8.1027804 ,  6.48119778,  7.3662421 , 11.24963254,  8.33703312,
         9.82236005, 10.362722  , 10.08078811,  8.49596855, 10.1167157 ,
        10.4696305 ,  0.        ,  2.28595844,  0.15041628,  0.6891796 ,
         3.1586323 ,  1.54418811,  2.02154174,  3.66616159, 18.1075356 ,
        17.03184179, 17.85566   , 14.69633456, 14.25322586, 17.43527738,
        17.90571669, 14.81685871,  1.37379527,  0.62205297,  2.17893351,
         2.00081656,  1.96286567,  0.93547541,  1.85295203,  1.65486143],
       [ 9.82204077,  7.62454038,  8.59033992,  9.96832545,  9.16030423,
         9.96589411,  8.21997929,  9.59505915, 11.88546424,  9.15603851,
        10.53522944, 11.00037323, 11.18968408,  8.94402074, 10.69282521,
        11.43416568,  2.28595844,  0.        ,  2.20286781,  1.85594826,
