,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.0,1.3580586509025157,2.1870512150705386,1.6086723356205097,0.14074738602933,1.1818563602679137,2.9755608812978567,3.059423446484128,3.5052422030941983,1.5057386402382031,0.1003649105384018,2.0164193571312983,1.7420855872460965,2.2924480537007637,3.3189036606062454,0.8822028498681668,17.97886674651757,18.145054702220158,16.752635281466638,17.70812980089939,17.629796093869558,18.225297351127622,17.608727886592497,15.802223822881896,17.428065716388343,15.912626393099758,16.05104265895606,15.045371284083107,18.2769803971315,17.18230656370883,19.145980760348365,18.14411536695023,8.38548645187933,9.237189562159239,6.772972530406049,7.607269442907483,8.168510926751964,6.30028819215458,5.501048070682046,8.860823874402108,6.643464422825934,8.061871480068982,9.048326141125933,9.142980484795764,6.768519588032673,5.960430679545055,7.943097403600277,7.344403223574651,4.327766621341665,7.1355726242690505,5.449088261080353,5.466064738382765,7.174029960923716,6.497259314998394,8.23796426791671,6.877876786112276,8.35939467289705,7.9377050140561005,6.401080443592864,5.82908953449228,5.052556652923607,7.812201334682302,7.477739881345533,7.547142963200317,7.456025423685839,9.616160933783366,8.2136356405521,8.649587002937468,9.79761438258305,8.771540447821335,10.48680165401701,7.60600495823159,8.398616190406964,9.398241795667161,10.696295507679931,7.440245319671259,8.284520314554008,9.88514336608684,9.393737618430537,8.482057456098866
1,1.3580586509025157,0.0,1.0591153942698646,2.6216157590954343,1.4987829612463517,0.40107491305904747,1.6323694636364416,1.7077736145055273,2.148277306747107,1.712412611174786,1.458321982081113,2.223280298403687,2.5736919870504953,1.7678918938802772,2.5910117563980863,1.4847818981180199,19.06489109631689,19.16878195861706,17.801726013126874,18.6195802151476,18.61772416374152,19.12324361262394,18.528092444984306,16.741658868245185,18.336973746022558,16.90524059202719,16.96141369854414,16.05122102041109,19.31782917282996,18.215721353516663,20.0753565466711,19.106169067721005,7.188123011765347,7.884391187627512,5.4395766751712085,6.262137154060901,6.857964769317209,5.0597765418980325,4.154135283575399,7.5094450884546635,5.347755867825759,6.704069612805051,7.6947860715590135,7.795360936092237,5.410561560387676,4.63604904509803,6.78276050761302,6.040843661915583,3.1956646826628603,6.333827788369345,4.756082689463074,4.278065418826164,6.272068187443213,5.754600805680024,7.429150436673003,6.248869186497201,7.50267110783189,6.866068924466192,5.417776979003859,5.347353439745274,4.098008577637241,6.581478890435403,6.372263323603747,6.415257552081652,7.73084423326361,9.555935688894483,8.183314192671967,8.700450025922327,9.757248420761673,8.685896754499337,10.535575120941584,7.75111802386235,8.432443374493436,9.03935968924203,10.731783284155682,7.166850621054441,8.279340554739706,9.831000714736385,9.241337982008925,8.207435467639677
2,2.1870512150705386,1.0591153942698646,0.0,3.6338921883275286,2.3190318935397882,1.4589820120326424,1.0546923878934913,1.4616940729232437,1.6386883216021504,2.7672893512668444,2.278604327525392,3.265648688123486,3.6168201960862594,2.6465894156663623,3.257506109785112,1.8737801337829836,19.15906582846354,19.18783502754177,17.85462374239562,18.518485749365166,18.59797256569117,19.006838688308687,18.43542444750733,16.676198667711862,18.234194062502574,16.896489237791346,16.86502179799095,16.060586906481074,19.356431478813626,18.248854251273382,19.988503316935056,19.056700677878553,6.205042762285025,7.179926944086326,4.659046081278886,5.5221489814704485,6.011571995492296,4.113478236420687,3.4463200953710027,6.989330308622059,4.4771340118530585,6.110050383123918,6.997069961815283,7.059561291475397,4.7995862308457085,3.834073658611517,5.776067128141929,5.182684057172195,3.3767646755524323,6.76080699730106,5.3205726020822715,4.29744387863261,6.60346966218692,6.247677560038657,7.8278068020530265,6.819962474070904,7.854544578557963,6.98518415476931,5.683872602077504,6.040553739228783,4.450392949499114,6.449294905763683,6.454981175002256,6.457946867709275,7.189571388505824,8.780148206541533,7.439003858065153,7.998198006286913,8.990858042969242,7.9042326259705336,9.81429351138809,7.121811997130451,7.723144232338331,8.11911990819974,10.00118914170738,6.3031649036263735,7.548611149743996,9.056280308087453,8.418442955779309,7.33205240648026
3,1.6086723356205097,2.6216157590954343,3.6338921883275286,0.0,1.5321829775076323,2.2660393029859733,4.19815463282943,4.1036838530421855,4.633026115686689,1.337089007257077,1.5589107149742798,1.4133027309580513,0.3832955347565673,2.400706728700467,3.345243398727778,2.441483166354652,18.16823738875681,18.451784566415977,17.021398078634235,18.203995969687554,18.00237227219176,18.7387282000061,18.09297144539521,16.26711431903215,17.9295356018211,16.28877883090903,16.55948040122696,15.40539598688277,18.551663414249354,17.477313073634548,19.605958160821494,18.556985973545522,9.809738685587567,10.318055761200572,7.970478589456578,8.749755373864367,9.423305485578132,7.677943692102985,6.656236232690077,9.736741665417401,7.936369506066784,9.038070552085175,10.123767910985864,10.261288529409013,7.794934921372994,7.191953329070461,9.400696019391123,8.618392295833667,4.766543263433948,6.887528668919643,5.15501028226227,5.92517093109254,7.067933840497068,6.20007231946686,7.957854652551482,6.413823049542187,8.14358828495658,8.076521227234915,6.454972833835219,5.244947768226296,5.1504857754785265,8.275077931105063,7.692426696649893,7.8089023891672245,8.740929178838531,11.069532594255106,9.664299242549601,10.054969443596962,11.240156802938172,10.2427488194666,11.87754517250736,8.970990365847499,9.815578622961983,10.962462981960293,12.092966472896709,8.989787985947533,9.722380567006574,11.333769065544656,10.889055579616597,10.026088938629675
4,0.14074738602933,1.4987829612463517,2.3190318935397882,1.5321829775076323,0.0,1.3168096627741894,3.1157597358791826,3.199607224642289,3.6459791972404654,1.5496865851521977,0.041129144330438565,2.043369840679227,1.6926945393229578,2.382747229453494,3.414496929005145,0.9198147591383259,17.870126006601822,18.043318218367727,16.648246761587817,17.619020485772882,17.53215754523948,18.137592191216445,17.518756243929964,15.71038206811618,17.339293633883127,15.814772937788304,15.962401762870895,14.946201047508465,18.173300258777036,17.079622875691488,19.05463023957595,18.049287582776188,8.513467553678797,9.377667981400085,6.912134507139055,7.747238596208863,8.30581543532276,6.4325019097473115,5.641211341731001,9.000728642356641,6.779826542004133,8.20252542771882,9.188854639957487,9.283096378086462,6.909262406442087,6.099021132862893,8.068126323001525,7.481255522948123,4.4510785635690615,7.226157341660777,5.532903180517179,5.592474518837841,7.273756740113011,6.5833756791837965,8.327932124838432,6.952747520527836,8.45373883196309,8.052185324001986,6.509016003080083,5.892311327212524,5.160145124892053,7.941081568753004,7.595563623466423,7.667288883672605,7.443817661309349,9.6359879992001,8.232252737492546,8.659163285380105,9.815200668453834,8.795013907532287,10.494465814242155,7.6073669351851745,8.410325698401621,9.448332774330787,10.705143406167835,7.484658771558928,8.300438730342746,9.904050189564071,9.423213296171802,8.52494890160125
5,1.1818563602679137,0.40107491305904747,1.4589820120326424,2.2660393029859733,1.3168096627741894,0.0,1.9386395807854404,1.9205265224909915,2.4104703152157905,1.3114723998742335,1.2795948805879338,1.8260236091158204,2.193419541865865,1.469401716064642,2.3799202831697706,1.5504826880691847,19.08103546674728,19.21327938330932,17.834619009017572,18.709293643231824,18.677223643224817,19.218202681272473,18.614769266739753,16.81990210371549,18.427542430966522,16.962194256946052,17.050874440362293,16.102293685833036,19.354842157176,18.255707458264503,20.15870387459794,19.17635970767019,7.552281715154164,8.144930810701155,5.735640847420455,6.54065947237946,7.172299637282405,5.413818108906201,4.434534437688517,7.704518594060334,5.674950861225417,6.929139712713605,7.953416703733316,8.067490821964466,5.648691855687003,4.9434926298216215,7.156507730817086,6.361510849812266,3.180244211632096,6.1771088596395245,4.555166518785897,4.302605923743375,6.153748027944563,5.575053445500192,7.2778854507772195,6.034660291338248,7.3694313550995645,6.826679929957475,5.332131300745927,5.088034614109857,3.9936838520653546,6.639190328189865,6.350133353751078,6.408131336088018,7.991400196810807,9.885303031847524,8.505316090411577,9.008855768932122,10.08355125868856,9.018146354375954,10.847158207769212,8.039218022544441,8.74348304516395,9.410529230670088,11.04602590868102,7.524540253589386,8.597117730249133,10.15972492932427,9.58497199227848,8.567053700006117
6,2.9755608812978567,1.6323694636364416,1.0546923878934913,4.19815463282943,3.1157597358791826,1.9386395807854404,0.0,0.5545482193142132,0.5864815304763189,3.080546716196603,3.074746139759299,3.478906577244411,4.091560764189489,2.5691205482023043,2.8391532619707602,2.856111719858356,20.21077140410569,20.23154692493167,18.902815961444198,19.53933075666702,19.635790005830774,20.023568244360717,19.458345737947244,17.706069417658824,19.25476711550922,17.93672328639045,17.887880134950787,17.103849876945528,20.402668143418534,19.29465789912624,21.012116956874703,20.08881597387118,5.671202906193745,6.2633584466998435,3.8074011059097064,4.632318359088321,5.234213521422455,3.5138853404596206,2.5254990913738844,5.974529392145328,3.738242020834048,5.1242330760673545,6.07535239058548,6.167477233358157,3.8186189353082565,3.0072404794935634,5.314159285661212,4.422940568800566,2.518809732705316,5.978954007371714,4.6853722221970555,3.3199372986819062,5.756659665577629,5.52688848547416,7.0125734195777145,6.157822346211093,7.007387283897963,6.019528913470957,4.80945490738158,5.518958552214021,3.665118572532902,5.408730123266431,5.478007806285463,5.465469661637498,8.044060507536454,9.412016877984383,8.118540450673999,8.715447324964527,9.632049285568925,8.536840178663368,10.499150895583368,7.912066956803552,8.435954909993526,8.543502037451683,10.675151681700884,6.8460575312352985,8.24138560897151,9.687269180300383,8.994120520875255,7.842691503753812
7,3.059423446484128,1.7077736145055273,1.4616940729232437,4.1036838530421855,3.199607224642289,1.9205265224909915,0.5545482193142132,0.0,0.5608265908201354,2.887639023519606,3.1597557543505763,3.2206470050960565,3.9493049911492863,2.2143514724779836,2.3428875924332297,3.0958501616985576,20.58582350266248,20.632985003677618,19.291930327641087,19.978901338300485,20.049848956619382,20.467995494461814,19.895316655434318,18.133547032542843,19.694678433821032,18.34617455001443,18.324986972893967,17.506737806966967,20.79749320953028,19.69081823811124,21.448145564601198,20.512698470529273,5.937809861571666,6.231568769675025,3.8744537285760834,4.646492023523561,5.3444639004975825,3.776753111181563,2.555150325108592,5.802225012545549,3.9029528165997935,5.009843511686274,6.039063847791887,6.163233010738451,3.728457856858804,3.1187253353557627,5.621919251839556,4.5585014987319585,1.975415073778267,5.428669159073749,4.133976306003774,2.8368376689375974,5.216877807719214,4.9725398191069194,6.467497158321113,5.603909828702575,6.46863985615386,5.529081506381891,4.2758037508763,4.97970062197223,3.1131522399946725,5.010093079237179,4.9956208703403275,4.9963858186733985,8.571479763018068,9.966350512595513,8.670917795151325,9.265337188571626,10.186213149554591,9.091083049739872,11.051744864412528,8.452614949145824,8.986123918801699,9.088866246715655,11.228317495977702,7.399932262350317,8.792986570361244,10.241636012864543,9.54840009813751,8.394945831910968
8,3.5052422030941983,2.148277306747107,1.6386883216021504,4.633026115686689,3.6459791972404654,2.4104703152157905,0.5864815304763189,0.5608265908201354,0.0,3.4393804879362553,3.6053101029008343,3.7807812323274335,4.492122281263689,2.770928363748163,2.8250337038342344,3.434426620022472,20.787191697039823,20.799519202279217,19.47523108855764,20.08887207070627,20.198618531132198,20.570019168096294,20.00944540054003,18.262676922806968,19.8041431943399,18.501743060151775,18.439138584863734,17.671608658460467,20.97303720682184,19.864656468558838,21.563565425670898,20.646943052944927,5.3789367554797645,5.738976485850917,3.337452515571995,4.130493680001745,4.797673914020225,3.218971031467385,2.0263949545843216,5.399032218540597,3.344974119882484,4.564112526201648,5.548572902945753,5.657318796926151,3.2648096154572164,2.568095463717893,5.069695298541572,4.005540935769039,2.176115574283738,5.637093385459846,4.46476528428607,2.83859529872023,5.367420165008033,5.233753191290454,6.639483181578683,5.899755279769663,6.610635941786251,5.53230615354238,4.406027107105561,5.3627617705457205,3.351446523502847,4.85037860555367,4.982769082669427,4.95610127603674,8.500422396282879,9.742533804452917,8.48004637140647,9.094919578305676,9.966878743364292,8.871247889376004,10.855346302561982,8.333938861203478,8.814063512106909,8.765431141011257,11.024855468438627,7.142478787191323,8.609474965419452,10.016333088874877,9.295753871540636,8.11519482761546
9,1.5057386402382031,1.712412611174786,2.7672893512668444,1.337089007257077,1.5496865851521977,1.3114723998742335,3.080546716196603,2.887639023519606,3.4393804879362553,0.0,1.5420326230025854,0.548508543388318,1.0910500294341592,1.0785305602539919,2.0776115350400968,2.327398468848126,19.230825430831285,19.454032077845643,18.04244515519359,19.095602450899403,18.967590664046675,19.619675918499873,18.991741160762192,17.176028538999528,18.81738307550767,17.250161273620986,17.441637871154732,16.37484021060145,19.5711391095473,18.484923635144394,20.52091292807243,19.499354077936324,8.75142681024449,9.042260558743532,6.7575645671731515,7.50488163689061,8.231882545073153,6.594232904351927,5.435428386638218,8.413651455931575,6.781690687211871,7.736258393851752,8.846809216007642,8.999270857578056,6.512734077979355,6.005939531464532,8.384086631706964,7.4447400163418065,3.4338588403312293,5.791969838427582,4.070383565777212,4.5950133788588206,5.903229766787749,5.126891545347766,6.885735122971034,5.446067909079165,7.0379713791967236,6.8233049920585565,5.221165288110349,4.356619497576545,3.8901240824878953,6.95057538987036,6.415341826977604,6.520238494649491,8.942123480719673,11.014746602594101,9.619582629252156,10.084442347581982,11.204108567182855,10.15791940301149,11.924993353516445,9.064773261973457,9.827341163192802,10.651654690626254,12.130689684586404,8.734876204630535,9.699717629229186,11.286669893659937,10.753567146654907,9.77983610010554
