,0,1
0,16.09184044941742,28.845030957809588
1,13.63161615598882,29.639941373743856
2,14.585485457648236,29.831320244207404
3,16.339515187734868,26.32886816477955
4,15.526328680193103,26.31005514680507
5,16.06133294799933,29.677387875019097
6,14.226657897282722,29.73725044258212
7,15.955516457755548,26.232415357719056
8,7.348343821053101,15.348644631858663
9,8.13338188916373,18.204730834270546
10,7.7297112895808215,16.744809906693398
11,7.371514060170647,16.238747508909633
12,9.734200641567396,16.512720356594578
13,6.6596214606922715,18.256425439372542
14,7.085513053080879,16.52552912550408
15,9.035937191194304,16.06860918382365
16,8.595245845348416,26.52896070897779
17,6.409058456115536,27.19693578578326
18,8.476541229654613,26.436579585312632
19,7.982743145651386,26.21303515221791
20,7.0828520884403705,29.30197768164592
21,7.051928551025043,26.4771085817095
22,6.585142702991541,26.314213535606882
23,5.800780924342945,28.902082414352304
24,11.601506594882359,8.67272252975541
25,8.615337539509932,9.497130774045116
26,7.987772958037047,8.683637213611036
27,11.045380420984145,12.038305437345365
28,9.382021808578326,12.297466376200402
29,11.828236033703407,9.396048766936484
30,11.306140360262988,8.829646001915313
31,8.66167862734216,11.71225092873583
32,7.278949426613568,26.922250924618655
33,9.057142602989616,26.112305837708924
34,8.629483540327037,28.70762521274582
35,8.78393246786598,28.520860371410556
36,9.57698578983782,28.22867489597735
37,8.18013543481826,25.69063047471121
38,10.313285469939762,27.223058007894615
39,8.349661696141691,28.165498146303335
